,case,mean,std
78,DOM_CUB_NSLIP_6_SET_3_ANISO_400,1.000376868646807,0.048332746138088266
79,DOM_CUB_NSLIP_6_SET_4_ANISO_125,0.22056403160619426,0.010896705479130117
80,DOM_CUB_NSLIP_6_SET_4_ANISO_150,0.35534452133628275,0.016911738770417163
81,DOM_CUB_NSLIP_6_SET_4_ANISO_175,0.4733290211207516,0.022625030092210164
82,DOM_CUB_NSLIP_6_SET_4_ANISO_200,0.5899349373624732,0.028782475053887625
83,DOM_CUB_NSLIP_6_SET_4_ANISO_300,0.707760667195668,0.0384838138311593
84,DOM_CUB_NSLIP_6_SET_4_ANISO_400,0.7593744058738316,0.039697346128074844
85,DOM_CUB_NSLIP_6_SET_5_ANISO_125,0.25892915528860205,0.012373976485898422
86,DOM_CUB_NSLIP_6_SET_5_ANISO_150,0.4382054220693808,0.019864369135177997
87,DOM_CUB_NSLIP_6_SET_5_ANISO_175,0.584357360588865,0.026093532948612212
88,DOM_CUB_NSLIP_6_SET_5_ANISO_200,0.7072923757364616,0.03188269586316107
89,DOM_CUB_NSLIP_6_SET_5_ANISO_300,0.9493884800000724,0.04400376697877747
90,DOM_CUB_NSLIP_6_SET_5_ANISO_400,0.9868025288371214,0.046155010004496004
